web_id,button_id,button_width,button_width_ratio_with_largest_button_width,button_width_ratio_with_smallest_button_width,button_height,button_height_ratio_with_largest_button_height,button_height_ratio_with_smallest_button_height,button_color_R,button_color_G,button_color_B,button_color_A,button_contrast_with_background,button_center_x_coordinate,button_center_y_coordinate,button_is_on_navbar,button_is_on_footer,button_is_on_left_half_of_screen,button_is_on_right_half_of_screen,button_is_on_upper_half_of_screen,button_is_on_lower_half_of_screen,button_is_on_horizontal_center_of_screen,button_is_on_vertical_center_of_screen,total_number_of_buttons_in_radius_5_percent_of_screen_size,total_number_of_buttons_in_radius_10_percent_of_screen_size,total_number_of_buttons_in_radius_25_percent_of_screen_size,total_number_of_buttons_in_radius_50_percent_of_screen_size,button_text_size,button_text_size_ratio_with_largest_button_text,button_text_size_ratio_with_smallest_button_text,button_text_color_R,button_text_color_G,button_text_color_B,button_text_color_A,button_text_contrast_with_button,button_text_is_bold,button_text_is_italic,total_number_of_buttons_in_the_website,total_number_of_buttons_in_the_navbar,largest_button_text_in_the_website,smallest_button_text_in_the_website,largest_button_width_in_the_website,smallest_button_width_in_the_website,largest_button_height_in_the_website,smallest_button_height_in_the_website,button_rank
5.0,11.0,0.07161458333333333,0.7586206896551724,2.2916666666666665,0.049247606019151846,0.7346938775510204,1.0,1.0,0.38823529411764707,0.2784313725490196,1.0,0.5336844070961717,0.18810221552848816,0.6998632094439339,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.6,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13833497715876486,1.0,0.0,16.0,0.3125,20.0,16.0,145.0,48.0,49.0,36.0,0.8
5.0,12.0,0.047526041666666664,0.503448275862069,1.5208333333333333,0.0533515731874145,0.7959183673469388,1.0833333333333333,0.2,0.2,0.2,0.3,0.23809523809523808,0.25077582399050397,0.6998631990070056,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.6666666666666666,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.06171606081340896,1.0,0.0,16.0,0.3125,20.0,16.0,145.0,48.0,49.0,36.0,0.6
5.0,13.0,0.07161458333333333,0.7586206896551724,2.2916666666666665,0.049247606019151846,0.7346938775510204,1.0,0.11764705882352941,0.5647058823529412,1.0,1.0,0.5248470588235294,0.43549803892771405,0.6998632094439339,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.6666666666666666,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13604427060038546,1.0,0.0,16.0,0.3125,20.0,16.0,145.0,48.0,49.0,36.0,0.7333333333333333
5.0,14.0,0.047526041666666664,0.503448275862069,1.5208333333333333,0.0533515731874145,0.7959183673469388,1.0833333333333333,1.0,1.0,1.0,0.3,1.0,0.4981716573238373,0.6998631990070056,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.6666666666666666,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.2592074554163177,1.0,0.0,16.0,0.3125,20.0,16.0,145.0,48.0,49.0,36.0,0.0
5.0,15.0,0.07161458333333333,0.7586206896551724,2.2916666666666665,0.049247606019151846,0.7346938775510204,1.0,0.13333333333333333,0.5450980392156862,0.13333333333333333,1.0,0.4550737628384686,0.6828938722610474,0.6998632094439339,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.6666666666666666,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.11795851209208828,1.0,0.0,16.0,0.3125,20.0,16.0,145.0,48.0,49.0,36.0,0.6666666666666666
5.0,16.0,0.047526041666666664,0.503448275862069,1.5208333333333333,0.0533515731874145,0.7959183673469388,1.0833333333333333,0.2,0.2,0.2,0.3,0.23809523809523808,0.7455674906571707,0.6998631990070056,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.6,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.06171606081340896,1.0,0.0,16.0,0.3125,20.0,16.0,145.0,48.0,49.0,36.0,0.5333333333333333
6.0,1.0,0.09049479166666667,0.9928571428571429,1.4787234042553192,0.06292749658002736,0.9387755102040817,1.2777777777777777,1.0,0.38823529411764707,0.2784313725490196,1.0,0.08922697943930466,0.3055935353040695,0.2771545911128805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,1.0,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13833497715876486,1.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,1.0
6.0,2.0,0.064453125,0.7071428571428572,1.053191489361702,0.06292749658002736,0.9387755102040817,1.2777777777777777,0.11764705882352941,0.5647058823529412,1.0,1.0,0.09072937881330241,0.386474609375,0.2771545911128805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,1.0,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13604427060038546,1.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,0.9090909090909091
6.0,3.0,0.064453125,0.7071428571428572,1.053191489361702,0.06292749658002736,0.9387755102040817,1.2777777777777777,0.13333333333333333,0.5450980392156862,0.13333333333333333,1.0,0.10464028363672179,0.4543348600467046,0.2771545911128805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,1.0,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.11795851209208828,1.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,0.8181818181818182
6.0,4.0,0.09114583333333333,1.0,1.4893617021276595,0.06703146374829001,1.0,1.3611111111111112,1.0,1.0,1.0,0.3,0.047619047619047616,0.5355360309282938,0.2771545806759522,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.45454545454545453,1.0,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.2592074554163177,1.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,0.09090909090909091
6.0,5.0,0.08138020833333333,0.8928571428571429,1.3297872340425532,0.06703146374829001,1.0,1.3611111111111112,0.2,0.2,0.2,0.3,0.2,0.6252495795488358,0.2771545806759522,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,1.0,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.06171606081340896,1.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,0.7272727272727273
6.0,6.0,0.0703125,0.7714285714285715,1.148936170212766,0.06292749658002736,0.9387755102040817,1.2777777777777777,0.5450980392156862,0.0,0.0,1.0,0.30140846402246735,0.7045193463563919,0.2771545911128805,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.9090909090909091,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.055371802396723555,0.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,0.6363636363636364
6.0,7.0,0.07161458333333333,0.7857142857142857,1.1702127659574468,0.049247606019151846,0.7346938775510204,1.0,1.0,0.38823529411764707,0.2784313725490196,1.0,0.5336844070961717,0.18810221552848816,0.623255822303031,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.8181818181818182,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13833497715876486,1.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,0.5454545454545454
6.0,8.0,0.061848958333333336,0.6785714285714286,1.0106382978723405,0.0533515731874145,0.7959183673469388,1.0833333333333333,0.2,0.2,0.2,0.3,0.23809523809523808,0.2580186625321706,0.6232558118661027,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,1.0,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.06171606081340896,1.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,0.2727272727272727
6.0,9.0,0.07161458333333333,0.7857142857142857,1.1702127659574468,0.049247606019151846,0.7346938775510204,1.0,0.11764705882352941,0.5647058823529412,1.0,1.0,0.5248470588235294,0.43549803892771405,0.6560875596491322,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,1.0,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13604427060038546,1.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,0.45454545454545453
6.0,10.0,0.07096354166666667,0.7785714285714286,1.1595744680851063,0.0533515731874145,0.7959183673469388,1.0833333333333333,1.0,1.0,1.0,0.3,1.0,0.509765625,0.6560875492122039,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,1.0,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.2592074554163177,1.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,0.0
6.0,11.0,0.07161458333333333,0.7857142857142857,1.1702127659574468,0.049247606019151846,0.7346938775510204,1.0,0.13333333333333333,0.5450980392156862,0.13333333333333333,1.0,0.4550737628384686,0.6828938722610474,0.623255822303031,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,1.0,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.11795851209208828,1.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,0.36363636363636365
6.0,12.0,0.061197916666666664,0.6714285714285714,1.0,0.0533515731874145,0.7959183673469388,1.0833333333333333,0.2,0.2,0.2,0.3,0.23809523809523808,0.7525390634934107,0.6232558118661027,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.9090909090909091,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.06171606081340896,1.0,0.0,12.0,0.0,20.0,16.0,140.0,94.0,49.0,36.0,0.18181818181818182
7.0,1.0,0.072265625,0.7928571428571428,1.5633802816901408,0.05471956224350205,0.8163265306122449,1.3793103448275863,0.0,0.0,0.0,0.0,0.444932212885154,0.046592881282170616,0.14774281805745554,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,20.0,1.0,1.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,1.0
7.0,2.0,0.046223958333333336,0.5071428571428571,1.0,0.05471956224350205,0.8163265306122449,1.3793103448275863,0.0,0.0,0.0,0.0,0.047619047619047616,0.9664225081602732,0.038303693570451436,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.2222222222222222,16.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.9444444444444444
7.0,3.0,0.046223958333333336,0.5071428571428571,1.0,0.05471956224350205,0.8163265306122449,1.3793103448275863,0.0,0.0,0.0,0.0,0.047619047619047616,0.9664225081602732,0.09302325581395349,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3888888888888889,16.0,0.8,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.8888888888888888
7.0,4.0,0.046223958333333336,0.5071428571428571,1.0,0.05471956224350205,0.8163265306122449,1.3793103448275863,0.0,0.0,0.0,0.0,0.047619047619047616,0.9664225081602732,0.14774281805745554,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3888888888888889,16.0,0.8,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.8333333333333334
7.0,5.0,0.046223958333333336,0.5071428571428571,1.0,0.05471956224350205,0.8163265306122449,1.3793103448275863,0.0,0.0,0.0,0.0,0.047619047619047616,0.9664225081602732,0.2024623803009576,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3888888888888889,16.0,0.8,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.7777777777777778
7.0,6.0,0.046223958333333336,0.5071428571428571,1.0,0.05471956224350205,0.8163265306122449,1.3793103448275863,0.0,0.0,0.0,0.0,0.047619047619047616,0.9664225081602732,0.25718194254445964,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.3888888888888889,16.0,0.8,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.7222222222222222
7.0,7.0,0.09049479166666667,0.9928571428571429,1.9577464788732395,0.06292749658002736,0.9387755102040817,1.5862068965517242,1.0,0.38823529411764707,0.2784313725490196,1.0,0.08922697943930466,0.30112304786841076,0.5726402272277915,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.3333333333333333,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13833497715876486,1.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.6666666666666666
7.0,8.0,0.06770833333333333,0.7428571428571429,1.4647887323943662,0.06292749658002736,0.9387755102040817,1.5862068965517242,0.11764705882352941,0.5647058823529412,1.0,1.0,0.09072937881330241,0.3834472844998042,0.5726402272277915,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13604427060038546,1.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.6111111111111112
7.0,9.0,0.06315104166666667,0.6928571428571428,1.3661971830985915,0.06292749658002736,0.9387755102040817,1.5862068965517242,0.13333333333333333,0.5450980392156862,0.13333333333333333,1.0,0.10464028363672179,0.45202907423178357,0.5726402272277915,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.11795851209208828,1.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.5555555555555556
7.0,10.0,0.09114583333333333,1.0,1.971830985915493,0.06703146374829001,1.0,1.6896551724137931,0.0,0.4823529411764706,1.0,0.1,0.10702539901586999,0.5325086712837219,0.5726402167908633,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.2777777777777778,0.5555555555555556,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.11532974673471211,1.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.5
7.0,11.0,0.08919270833333333,0.9785714285714285,1.9295774647887325,0.06703146374829001,1.0,1.6896551724137931,0.2,0.2,0.2,0.3,0.2,0.6259711335102717,0.5726402167908633,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.5,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.06171606081340896,1.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.4444444444444444
7.0,12.0,0.0703125,0.7714285714285715,1.5211267605633803,0.06292749658002736,0.9387755102040817,1.5862068965517242,0.5450980392156862,0.0,0.0,1.0,0.30140846402246735,0.7089897741874059,0.5726402272277915,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.5,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.055371802396723555,0.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.3888888888888889
7.0,13.0,0.061848958333333336,0.6785714285714286,1.3380281690140845,0.049247606019151846,0.7346938775510204,1.2413793103448276,1.0,0.38823529411764707,0.2784313725490196,1.0,0.5336844070961717,0.18317057192325592,0.7699498125694682,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.2777777777777778,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13833497715876486,1.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.3333333333333333
7.0,14.0,0.07356770833333333,0.8071428571428572,1.591549295774648,0.0533515731874145,0.7959183673469388,1.3448275862068966,0.2,0.2,0.2,0.3,0.23809523809523808,0.25395508110523224,0.7622890550689071,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.3333333333333333,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.06171606081340896,1.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.2777777777777778
7.0,15.0,0.057291666666666664,0.6285714285714286,1.2394366197183098,0.049247606019151846,0.7346938775510204,1.2413793103448276,0.11764705882352941,0.5647058823529412,1.0,1.0,0.5248470588235294,0.4282660484313965,0.7699498125694682,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.2777777777777778,0.3333333333333333,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13604427060038546,1.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.2222222222222222
7.0,16.0,0.051432291666666664,0.5642857142857143,1.1126760563380282,0.0533515731874145,0.7959183673469388,1.3448275862068966,0.0,0.4823529411764706,1.0,0.1,0.444932212885154,0.4857584536075592,0.7622890550689071,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.3333333333333333,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.11532974673471211,1.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.16666666666666666
7.0,17.0,0.0546875,0.6,1.1830985915492958,0.049247606019151846,0.7346938775510204,1.2413793103448276,0.13333333333333333,0.5450980392156862,0.13333333333333333,1.0,0.4550737628384686,0.6744845807552338,0.7622891072535483,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.3333333333333333,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.11795851209208828,1.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.1111111111111111
7.0,18.0,0.064453125,0.7071428571428572,1.3943661971830985,0.0533515731874145,0.7959183673469388,1.3448275862068966,0.2,0.2,0.2,0.3,0.23809523809523808,0.7371527502934138,0.7699498438802529,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.2777777777777778,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.06171606081340896,1.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.05555555555555555
7.0,19.0,0.05859375,0.6428571428571429,1.267605633802817,0.03967168262653899,0.5918367346938775,1.0,0.8156862745098039,0.8156862745098039,0.8431372549019608,1.0,0.0884405134245226,0.49999456604321796,0.9661194244259522,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.3333333333333333,16.0,0.8,1.0,0.0,0.0,0.0,1.0,0.826350700280112,0.0,0.0,19.0,0.3157894736842105,20.0,16.0,140.0,71.0,49.0,29.0,0.0
8.0,1.0,0.076171875,0.5571428571428572,2.0172413793103448,0.05471956224350205,0.8163265306122449,1.1111111111111112,0.0,0.0,0.0,0.0,0.5440679738562091,0.04876844584941864,0.038303693570451436,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,20.0,1.0,1.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,1.0
8.0,2.0,0.037760416666666664,0.2761904761904762,1.0,0.05471956224350205,0.8163265306122449,1.1111111111111112,0.0,0.0,0.0,0.0,0.047619047619047616,0.7533691674470901,0.038303693570451436,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.391304347826087,16.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.9565217391304348
8.0,3.0,0.050130208333333336,0.36666666666666664,1.3275862068965518,0.05471956224350205,0.8163265306122449,1.1111111111111112,0.0,0.0,0.0,0.0,0.047619047619047616,0.7976507842540741,0.038303693570451436,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.391304347826087,16.0,0.8,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.9130434782608695
8.0,4.0,0.046223958333333336,0.3380952380952381,1.2241379310344827,0.05471956224350205,0.8163265306122449,1.1111111111111112,0.0,0.0,0.0,0.0,0.047619047619047616,0.8459852635860443,0.038303693570451436,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.391304347826087,16.0,0.8,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.8695652173913043
8.0,5.0,0.07356770833333333,0.5380952380952381,1.9482758620689655,0.05471956224350205,0.8163265306122449,1.1111111111111112,0.0,0.0,0.0,0.0,0.047619047619047616,0.9062011738618215,0.038303693570451436,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.17391304347826086,0.34782608695652173,16.0,0.8,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.8260869565217391
8.0,6.0,0.046223958333333336,0.3380952380952381,1.2241379310344827,0.05471956224350205,0.8163265306122449,1.1111111111111112,0.0,0.0,0.0,0.0,0.047619047619047616,0.9664225081602732,0.038303693570451436,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.17391304347826086,0.34782608695652173,16.0,0.8,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.782608695652174
8.0,7.0,0.09049479166666667,0.6619047619047619,2.396551724137931,0.06292749658002736,0.9387755102040817,1.2777777777777777,1.0,0.38823529411764707,0.2784313725490196,1.0,0.5336844070961717,0.22447373966375986,0.3885772746825838,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.4782608695652174,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13833497715876486,1.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.7391304347826086
8.0,8.0,0.13671875,1.0,3.6206896551724137,0.06292749658002736,0.9387755102040817,1.2777777777777777,0.11764705882352941,0.5647058823529412,1.0,1.0,0.5248470588235294,0.34672308961550397,0.3885772746825838,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.6521739130434783,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13604427060038546,1.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.6956521739130435
8.0,9.0,0.09635416666666667,0.7047619047619048,2.5517241379310347,0.06292749658002736,0.9387755102040817,1.2777777777777777,0.13333333333333333,0.5450980392156862,0.13333333333333333,1.0,0.4550737628384686,0.4718641589085261,0.3885772746825838,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.7391304347826086,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.11795851209208828,1.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.6521739130434783
8.0,10.0,0.09114583333333333,0.6666666666666666,2.413793103448276,0.06703146374829001,1.0,1.3611111111111112,0.0,0.4823529411764706,1.0,0.1,0.444932212885154,0.5741861859957377,0.3885773059933685,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.6956521739130435,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.11532974673471211,1.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.6086956521739131
8.0,11.0,0.09765625,0.7142857142857143,2.586206896551724,0.06703146374829001,1.0,1.3611111111111112,0.2,0.2,0.2,0.3,0.23809523809523808,0.6771809806426367,0.3885773059933685,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.6956521739130435,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.06171606081340896,1.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.5652173913043478
8.0,12.0,0.08658854166666667,0.6333333333333333,2.293103448275862,0.06292749658002736,0.9387755102040817,1.2777777777777777,0.5450980392156862,0.0,0.0,1.0,0.15798842203548086,0.7776909818251928,0.3885772746825838,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.5652173913043478,20.0,1.0,1.25,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.055371802396723555,0.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.5217391304347826
8.0,13.0,0.080078125,0.5857142857142857,2.1206896551724137,0.049247606019151846,0.7346938775510204,1.0,1.0,0.38823529411764707,0.2784313725490196,1.0,0.5336844070961717,0.17892252405484518,0.6985636031415655,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.6956521739130435,16.0,0.8,1.0,0.12941176470588237,0.1450980392156863,0.1607843137254902,1.0,0.13833497715876486,1.0,0.0,24.0,0.25,20.0,16.0,210.0,58.0,49.0,36.0,0.391304347826087
